Row, Sol
31804, -0.000000e+00
31805, -0.000000e+00
31806, -0.000000e+00
31807, -0.000000e+00
31808, -0.000000e+00
31809, -0.000000e+00
31810, -0.000000e+00
31811, -0.000000e+00
31812, -0.000000e+00
31813, -0.000000e+00
31814, -0.000000e+00
31815, -0.000000e+00
31816, -0.000000e+00
31817, -0.000000e+00
31818, -0.000000e+00
31819, -0.000000e+00
31820, -0.000000e+00
31821, -0.000000e+00
31822, -0.000000e+00
31823, -0.000000e+00
31824, -0.000000e+00
31825, -0.000000e+00
31826, -0.000000e+00
31827, -0.000000e+00
31828, -0.000000e+00
31829, -0.000000e+00
31830, -0.000000e+00
31831, -0.000000e+00
31832, -0.000000e+00
31833, -0.000000e+00
31834, -0.000000e+00
31835, -0.000000e+00
31836, -0.000000e+00
31837, -0.000000e+00
31838, -0.000000e+00
31839, -0.000000e+00
31840, -0.000000e+00
31841, -0.000000e+00
31842, -0.000000e+00
31843, -0.000000e+00
31844, -0.000000e+00
31845, -0.000000e+00
31846, -0.000000e+00
31847, -0.000000e+00
31848, -0.000000e+00
31849, -0.000000e+00
31850, -0.000000e+00
31851, -0.000000e+00
31852, -0.000000e+00
31853, -0.000000e+00
31854, -0.000000e+00
31855, -0.000000e+00
31856, -0.000000e+00
31857, -0.000000e+00
31858, -0.000000e+00
31859, -0.000000e+00
31860, -0.000000e+00
31861, -0.000000e+00
31862, -0.000000e+00
31863, -0.000000e+00
31864, -0.000000e+00
31865, -0.000000e+00
31866, -0.000000e+00
31867, -0.000000e+00
31868, -0.000000e+00
31869, -0.000000e+00
31870, -0.000000e+00
31871, -0.000000e+00
31872, -0.000000e+00
31873, -0.000000e+00
31874, -0.000000e+00
31875, -0.000000e+00
31876, -0.000000e+00
31877, -0.000000e+00
31878, -0.000000e+00
31879, -0.000000e+00
31880, -0.000000e+00
31881, -0.000000e+00
31882, -0.000000e+00
31883, -0.000000e+00
31884, -0.000000e+00
31885, -0.000000e+00
31886, -0.000000e+00
31887, -0.000000e+00
31888, -0.000000e+00
31889, -0.000000e+00
31890, -0.000000e+00
31891, -0.000000e+00
31892, -0.000000e+00
31893, -0.000000e+00
31894, -0.000000e+00
31895, -0.000000e+00
31896, -0.000000e+00
31897, -0.000000e+00
31898, -0.000000e+00
31899, -0.000000e+00
31900, -0.000000e+00
31901, -0.000000e+00
31902, -0.000000e+00
31903, -0.000000e+00
31904, -0.000000e+00
31905, -0.000000e+00
31906, -0.000000e+00
31907, -0.000000e+00
31908, -0.000000e+00
31909, -0.000000e+00
31910, -0.000000e+00
31911, -0.000000e+00
31912, -0.000000e+00
31913, -0.000000e+00
31914, -0.000000e+00
31915, -0.000000e+00
31916, -0.000000e+00
31917, -0.000000e+00
31918, -0.000000e+00
31919, -0.000000e+00
31920, -0.000000e+00
31921, -0.000000e+00
31922, -0.000000e+00
31923, -0.000000e+00
31924, -0.000000e+00
31925, -0.000000e+00
31926, -0.000000e+00
31927, -0.000000e+00
31928, -0.000000e+00
31929, -0.000000e+00
31930, -0.000000e+00
31931, -0.000000e+00
31932, -0.000000e+00
31933, -0.000000e+00
31934, -0.000000e+00
31935, -0.000000e+00
31936, -0.000000e+00
31937, -0.000000e+00
31938, -0.000000e+00
31939, -0.000000e+00
31940, -0.000000e+00
31941, -0.000000e+00
31942, -0.000000e+00
31943, -0.000000e+00
31944, -0.000000e+00
31945, -0.000000e+00
31946, -0.000000e+00
31947, -0.000000e+00
31948, -0.000000e+00
31949, -0.000000e+00
31950, -0.000000e+00
31951, -0.000000e+00
31952, -0.000000e+00
31953, -0.000000e+00
31954, -0.000000e+00
31955, -0.000000e+00
31956, -0.000000e+00
31957, -0.000000e+00
31958, -0.000000e+00
31959, -0.000000e+00
31960, -0.000000e+00
31961, -0.000000e+00
31962, -0.000000e+00
31963, -0.000000e+00
31964, -0.000000e+00
31965, -0.000000e+00
31966, -0.000000e+00
31967, -0.000000e+00
31968, -0.000000e+00
31969, -0.000000e+00
31970, -0.000000e+00
31971, -0.000000e+00
31972, -0.000000e+00
31973, -0.000000e+00
31974, -0.000000e+00
31975, -0.000000e+00
31976, -0.000000e+00
31977, -0.000000e+00
31978, -0.000000e+00
31979, -0.000000e+00
31980, -0.000000e+00
31981, -0.000000e+00
31982, -0.000000e+00
31983, -0.000000e+00
31984, -0.000000e+00
31985, -0.000000e+00
31986, -0.000000e+00
31987, -0.000000e+00
31988, -0.000000e+00
31989, -0.000000e+00
31990, -0.000000e+00
31991, -0.000000e+00
31992, -0.000000e+00
31993, -0.000000e+00
31994, -0.000000e+00
31995, -0.000000e+00
31996, -0.000000e+00
31997, -0.000000e+00
31998, -0.000000e+00
31999, -0.000000e+00
32000, -0.000000e+00
32001, -0.000000e+00
32002, -0.000000e+00
32003, -0.000000e+00
32004, -0.000000e+00
32005, -0.000000e+00
32006, -0.000000e+00
32007, -0.000000e+00
32008, -0.000000e+00
32009, -0.000000e+00
32010, -0.000000e+00
32011, -0.000000e+00
32012, -0.000000e+00
32013, -0.000000e+00
32014, -0.000000e+00
32015, -0.000000e+00
32016, -0.000000e+00
32017, -0.000000e+00
32018, -0.000000e+00
32019, -0.000000e+00
32020, -0.000000e+00
32021, -0.000000e+00
32022, -0.000000e+00
32023, -0.000000e+00
32024, -0.000000e+00
32025, -0.000000e+00
32026, -0.000000e+00
32027, -0.000000e+00
32028, -0.000000e+00
32029, -0.000000e+00
32030, -0.000000e+00
32031, -0.000000e+00
32032, -0.000000e+00
32033, -0.000000e+00
32034, -0.000000e+00
32035, -0.000000e+00
32036, -0.000000e+00
32037, -0.000000e+00
32038, -0.000000e+00
32039, -0.000000e+00
32040, -0.000000e+00
32041, -0.000000e+00
32042, -0.000000e+00
32043, -0.000000e+00
32044, -0.000000e+00
32045, -0.000000e+00
32046, -0.000000e+00
32047, -0.000000e+00
32048, -0.000000e+00
32049, -0.000000e+00
32050, -0.000000e+00
32051, -0.000000e+00
32052, -0.000000e+00
32053, -0.000000e+00
32054, -0.000000e+00
32055, -0.000000e+00
32056, -0.000000e+00
32057, -0.000000e+00
32058, -0.000000e+00
32059, -0.000000e+00
32060, -0.000000e+00
32061, -0.000000e+00
32062, -0.000000e+00
32063, -0.000000e+00
32064, -0.000000e+00
32065, -0.000000e+00
32066, -0.000000e+00
32067, -0.000000e+00
32068, -0.000000e+00
32069, -0.000000e+00
32070, -0.000000e+00
32071, -0.000000e+00
32072, -0.000000e+00
32073, -0.000000e+00
32074, -0.000000e+00
32075, -0.000000e+00
32076, -0.000000e+00
32077, -0.000000e+00
32078, -0.000000e+00
32079, -0.000000e+00
32080, -0.000000e+00
32081, -0.000000e+00
32082, -0.000000e+00
32083, -0.000000e+00
32084, -0.000000e+00
32085, -0.000000e+00
32086, -0.000000e+00
32087, -0.000000e+00
32088, -0.000000e+00
32089, -0.000000e+00
32090, -0.000000e+00
32091, -0.000000e+00
32092, -0.000000e+00
32093, -0.000000e+00
32094, -0.000000e+00
32095, -0.000000e+00
32096, -0.000000e+00
32097, -0.000000e+00
32098, -0.000000e+00
32099, -0.000000e+00
32100, -0.000000e+00
32101, -0.000000e+00
32102, -0.000000e+00
32103, -0.000000e+00
32104, -0.000000e+00
32105, -0.000000e+00
32106, -0.000000e+00
32107, -0.000000e+00
32108, -0.000000e+00
32109, -0.000000e+00
32110, -0.000000e+00
32111, -0.000000e+00
32112, -0.000000e+00
32113, -0.000000e+00
32114, -0.000000e+00
32115, -0.000000e+00
32116, -0.000000e+00
32117, -0.000000e+00
32118, -0.000000e+00
32119, -0.000000e+00
32120, -0.000000e+00
32121, -0.000000e+00
32122, -0.000000e+00
32123, -0.000000e+00
32124, -0.000000e+00
32125, -0.000000e+00
32126, -0.000000e+00
32127, -0.000000e+00
32128, -0.000000e+00
32129, -0.000000e+00
32130, -0.000000e+00
32131, -0.000000e+00
32132, -0.000000e+00
32133, -0.000000e+00
32134, -0.000000e+00
32135, -0.000000e+00
32136, -0.000000e+00
32137, -0.000000e+00
32138, -0.000000e+00
32139, -0.000000e+00
32140, -0.000000e+00
32141, -0.000000e+00
32142, -0.000000e+00
32143, -0.000000e+00
32144, -0.000000e+00
32145, -0.000000e+00
32146, -0.000000e+00
32147, -0.000000e+00
32148, -0.000000e+00
32149, -0.000000e+00
32150, -0.000000e+00
32151, -0.000000e+00
32152, -0.000000e+00
32153, -0.000000e+00
32154, -0.000000e+00
32155, -0.000000e+00
32156, -0.000000e+00
32157, -0.000000e+00
32158, -0.000000e+00
32159, -0.000000e+00
32160, -0.000000e+00
32161, -0.000000e+00
32162, -0.000000e+00
32163, -0.000000e+00
32164, -0.000000e+00
32165, -0.000000e+00
32166, -0.000000e+00
32167, -0.000000e+00
32168, -0.000000e+00
32169, -0.000000e+00
32170, -0.000000e+00
32171, -0.000000e+00
32172, -0.000000e+00
32173, -0.000000e+00
32174, -0.000000e+00
32175, -0.000000e+00
32176, -0.000000e+00
32177, -0.000000e+00
32178, -0.000000e+00
32179, -0.000000e+00
32180, -0.000000e+00
32181, -0.000000e+00
32182, -0.000000e+00
32183, -0.000000e+00
32184, -0.000000e+00
32185, -0.000000e+00
32186, -0.000000e+00
32187, -0.000000e+00
32188, -0.000000e+00
32189, -0.000000e+00
32190, -0.000000e+00
32191, -0.000000e+00
32192, -0.000000e+00
32193, -0.000000e+00
32194, -0.000000e+00
32195, -0.000000e+00
32196, -0.000000e+00
32197, -0.000000e+00
32198, -0.000000e+00
32199, -0.000000e+00
32200, -0.000000e+00
32201, -0.000000e+00
32202, -0.000000e+00
32203, -0.000000e+00
32204, -0.000000e+00
32205, -0.000000e+00
32206, -0.000000e+00
32207, -0.000000e+00
32208, -0.000000e+00
32209, -0.000000e+00
32210, -0.000000e+00
32211, -0.000000e+00
32212, -0.000000e+00
32213, -0.000000e+00
32214, -0.000000e+00
32215, -0.000000e+00
32216, -0.000000e+00
32217, -0.000000e+00
32218, -0.000000e+00
32219, -0.000000e+00
32220, -0.000000e+00
32221, -0.000000e+00
32222, -0.000000e+00
32223, -0.000000e+00
32224, -0.000000e+00
32225, -0.000000e+00
32226, -0.000000e+00
32227, -0.000000e+00
32228, -0.000000e+00
32229, -0.000000e+00
32230, -0.000000e+00
32231, -0.000000e+00
32232, -0.000000e+00
32233, -0.000000e+00
32234, -0.000000e+00
32235, -0.000000e+00
32236, -0.000000e+00
32237, -0.000000e+00
32238, -0.000000e+00
32239, -0.000000e+00
32240, -0.000000e+00
32241, -0.000000e+00
32242, -0.000000e+00
32243, -0.000000e+00
32244, -0.000000e+00
32245, -0.000000e+00
32246, -0.000000e+00
32247, -0.000000e+00
32248, -0.000000e+00
32249, -0.000000e+00
32250, -0.000000e+00
32251, -0.000000e+00
32252, -0.000000e+00
32253, -0.000000e+00
32254, -0.000000e+00
32255, -0.000000e+00
32256, -0.000000e+00
32257, -0.000000e+00
32258, -0.000000e+00
32259, -0.000000e+00
32260, -0.000000e+00
32261, -0.000000e+00
32262, -0.000000e+00
32263, -0.000000e+00
32264, -0.000000e+00
32265, -0.000000e+00
32266, -0.000000e+00
32267, -0.000000e+00
32268, -0.000000e+00
32269, -0.000000e+00
32270, -0.000000e+00
32271, -0.000000e+00
32272, -0.000000e+00
32273, -0.000000e+00
32274, -0.000000e+00
32275, -0.000000e+00
32276, -0.000000e+00
32277, -0.000000e+00
32278, -0.000000e+00
32279, -0.000000e+00
32280, -0.000000e+00
32281, -0.000000e+00
32282, -0.000000e+00
32283, -0.000000e+00
32284, -0.000000e+00
32285, -0.000000e+00
32286, -0.000000e+00
32287, -0.000000e+00
32288, -0.000000e+00
32289, -0.000000e+00
32290, -0.000000e+00
32291, -0.000000e+00
32292, -0.000000e+00
32293, -0.000000e+00
32294, -0.000000e+00
32295, -0.000000e+00
32296, -0.000000e+00
32297, -0.000000e+00
32298, -0.000000e+00
32299, -0.000000e+00
32300, -0.000000e+00
32301, -0.000000e+00
32302, -0.000000e+00
32303, -0.000000e+00
32304, -0.000000e+00
32305, -0.000000e+00
32306, -0.000000e+00
32307, -0.000000e+00
32308, -0.000000e+00
32309, -0.000000e+00
32310, -0.000000e+00
32311, -0.000000e+00
32312, -0.000000e+00
32313, -0.000000e+00
32314, -0.000000e+00
32315, -0.000000e+00
32316, -0.000000e+00
32317, -0.000000e+00
32318, -0.000000e+00
32319, -0.000000e+00
32320, -0.000000e+00
32321, -0.000000e+00
32322, -0.000000e+00
32323, -0.000000e+00
32324, -0.000000e+00
32325, -0.000000e+00
32326, -0.000000e+00
32327, -0.000000e+00
32328, -0.000000e+00
32329, -0.000000e+00
32330, -0.000000e+00
32331, -0.000000e+00
32332, -0.000000e+00
32333, -0.000000e+00
32334, -0.000000e+00
32335, -0.000000e+00
32336, -0.000000e+00
32337, -0.000000e+00
32338, -0.000000e+00
32339, -0.000000e+00
32340, -0.000000e+00
32341, -0.000000e+00
32342, -0.000000e+00
32343, -0.000000e+00
32344, -0.000000e+00
32345, -0.000000e+00
32346, -0.000000e+00
32347, -0.000000e+00
32348, -0.000000e+00
32349, -0.000000e+00
32350, -0.000000e+00
32351, -0.000000e+00
32352, -0.000000e+00
32353, -0.000000e+00
32354, -0.000000e+00
32355, -0.000000e+00
32356, -0.000000e+00
32357, -0.000000e+00
32358, -0.000000e+00
32359, -0.000000e+00
32360, -0.000000e+00
32361, -0.000000e+00
32362, -0.000000e+00
32363, -0.000000e+00
32364, -0.000000e+00
32365, -0.000000e+00
32366, -0.000000e+00
32367, -0.000000e+00
32368, -0.000000e+00
32369, -0.000000e+00
32370, -0.000000e+00
32371, -0.000000e+00
32372, -0.000000e+00
32373, -0.000000e+00
32374, -0.000000e+00
32375, -0.000000e+00
32376, -0.000000e+00
32377, -0.000000e+00
32378, -0.000000e+00
32379, -0.000000e+00
32380, -0.000000e+00
32381, -0.000000e+00
32382, -0.000000e+00
32383, -0.000000e+00
32384, -0.000000e+00
32385, -0.000000e+00
32386, -0.000000e+00
32387, -0.000000e+00
32388, -0.000000e+00
32389, -0.000000e+00
32390, -0.000000e+00
32391, -0.000000e+00
32392, -0.000000e+00
32393, -0.000000e+00
32394, -0.000000e+00
32395, -0.000000e+00
32396, -0.000000e+00
32397, -0.000000e+00
32398, -0.000000e+00
32399, -0.000000e+00
32400, -0.000000e+00
32401, -0.000000e+00
32402, -0.000000e+00
32403, -0.000000e+00
32404, -0.000000e+00
32405, -0.000000e+00
32406, -0.000000e+00
32407, -0.000000e+00
32408, -0.000000e+00
32409, -0.000000e+00
32410, -0.000000e+00
32411, -0.000000e+00
32412, -0.000000e+00
32413, -0.000000e+00
32414, -0.000000e+00
32415, -0.000000e+00
32416, -0.000000e+00
32417, -0.000000e+00
32418, -0.000000e+00
32419, -0.000000e+00
32420, -0.000000e+00
32421, -0.000000e+00
32422, -0.000000e+00
32423, -0.000000e+00
32424, -0.000000e+00
32425, -0.000000e+00
32426, -0.000000e+00
32427, -0.000000e+00
32428, -0.000000e+00
32429, -0.000000e+00
32430, -0.000000e+00
32431, -0.000000e+00
32432, -0.000000e+00
32433, -0.000000e+00
32434, -0.000000e+00
32435, -0.000000e+00
32436, -0.000000e+00
32437, -0.000000e+00
32438, -0.000000e+00
32439, -0.000000e+00
32440, -0.000000e+00
32441, -0.000000e+00
32442, -0.000000e+00
32443, -0.000000e+00
32444, -0.000000e+00
32445, -0.000000e+00
32446, -0.000000e+00
32447, -0.000000e+00
32448, -0.000000e+00
32449, -0.000000e+00
32450, -0.000000e+00
32451, -0.000000e+00
32452, -0.000000e+00
32453, -0.000000e+00
32454, -0.000000e+00
32455, -0.000000e+00
32456, -0.000000e+00
32457, -0.000000e+00
32458, -0.000000e+00
32459, -0.000000e+00
32460, -0.000000e+00
32461, -0.000000e+00
32462, -0.000000e+00
32463, -0.000000e+00
32464, -0.000000e+00
32465, -0.000000e+00
32466, -0.000000e+00
32467, -0.000000e+00
32468, -0.000000e+00
32469, -0.000000e+00
32470, -0.000000e+00
32471, -0.000000e+00
32472, -0.000000e+00
32473, -0.000000e+00
32474, -0.000000e+00
32475, -0.000000e+00
32476, -0.000000e+00
32477, -0.000000e+00
32478, -0.000000e+00
32479, -0.000000e+00
32480, -0.000000e+00
32481, -0.000000e+00
32482, -0.000000e+00
32483, -0.000000e+00
32484, -0.000000e+00
32485, -0.000000e+00
32486, -0.000000e+00
32487, -0.000000e+00
32488, -0.000000e+00
32489, -0.000000e+00
32490, -0.000000e+00
32491, -0.000000e+00
32492, -0.000000e+00
32493, -0.000000e+00
32494, -0.000000e+00
32495, -0.000000e+00
32496, -0.000000e+00
32497, -0.000000e+00
32498, -0.000000e+00
32499, -0.000000e+00
32500, -0.000000e+00
32501, -0.000000e+00
32502, -0.000000e+00
32503, -0.000000e+00
32504, -0.000000e+00
32505, -0.000000e+00
32506, -0.000000e+00
32507, -0.000000e+00
32508, -0.000000e+00
32509, -0.000000e+00
32510, -0.000000e+00
32511, -0.000000e+00
32512, -0.000000e+00
32513, -0.000000e+00
32514, -0.000000e+00
32515, -0.000000e+00
32516, -0.000000e+00
32517, -0.000000e+00
32518, -0.000000e+00
32519, -0.000000e+00
32520, -0.000000e+00
32521, -0.000000e+00
32522, -0.000000e+00
32523, -0.000000e+00
32524, -0.000000e+00
32525, -0.000000e+00
32526, -0.000000e+00
32527, -0.000000e+00
32528, -0.000000e+00
32529, -0.000000e+00
32530, -0.000000e+00
32531, -0.000000e+00
32532, -0.000000e+00
32533, -0.000000e+00
32534, -0.000000e+00
32535, -0.000000e+00
32536, -0.000000e+00
32537, -0.000000e+00
32538, -0.000000e+00
32539, -0.000000e+00
32540, -0.000000e+00
32541, -0.000000e+00
32542, -0.000000e+00
32543, -0.000000e+00
32544, -0.000000e+00
32545, -0.000000e+00
32546, -0.000000e+00
32547, -0.000000e+00
32548, -0.000000e+00
32549, -0.000000e+00
32550, -0.000000e+00
32551, -0.000000e+00
32552, -0.000000e+00
32553, -0.000000e+00
32554, -0.000000e+00
32555, -0.000000e+00
32556, -0.000000e+00
32557, -0.000000e+00
32558, -0.000000e+00
32559, -0.000000e+00
32560, -0.000000e+00
32561, -0.000000e+00
32562, -0.000000e+00
32563, -0.000000e+00
32564, -0.000000e+00
32565, -0.000000e+00
32566, -0.000000e+00
32567, -0.000000e+00
32568, -0.000000e+00
32569, -0.000000e+00
32570, -0.000000e+00
32571, -0.000000e+00
32572, -0.000000e+00
32573, -0.000000e+00
32574, -0.000000e+00
32575, -0.000000e+00
32576, -0.000000e+00
32577, -0.000000e+00
32578, -0.000000e+00
32579, -0.000000e+00
32580, -0.000000e+00
32581, -0.000000e+00
32582, -0.000000e+00
32583, -0.000000e+00
32584, -0.000000e+00
32585, -0.000000e+00
32586, -0.000000e+00
32587, -0.000000e+00
32588, -0.000000e+00
32589, -0.000000e+00
32590, -0.000000e+00
32591, -0.000000e+00
32592, -0.000000e+00
32593, -0.000000e+00
32594, -0.000000e+00
32595, -0.000000e+00
32596, -0.000000e+00
32597, -0.000000e+00
32598, -0.000000e+00
32599, -0.000000e+00
32600, -0.000000e+00
32601, -0.000000e+00
32602, -0.000000e+00
32603, -0.000000e+00
32604, -0.000000e+00
32605, -0.000000e+00
32606, -0.000000e+00
32607, -0.000000e+00
32608, -0.000000e+00
32609, -0.000000e+00
32610, -0.000000e+00
32611, -0.000000e+00
32612, -0.000000e+00
32613, -0.000000e+00
32614, -0.000000e+00
32615, -0.000000e+00
32616, -0.000000e+00
32617, -0.000000e+00
32618, -0.000000e+00
32619, -0.000000e+00
32620, -0.000000e+00
32621, -0.000000e+00
32622, -0.000000e+00
32623, -0.000000e+00
32624, -0.000000e+00
32625, -0.000000e+00
32626, -0.000000e+00
32627, -0.000000e+00
32628, -0.000000e+00
32629, -0.000000e+00
32630, -0.000000e+00
32631, -0.000000e+00
32632, -0.000000e+00
32633, -0.000000e+00
32634, -0.000000e+00
32635, -0.000000e+00
32636, -0.000000e+00
32637, -0.000000e+00
32638, -0.000000e+00
32639, -0.000000e+00
32640, -0.000000e+00
32641, -0.000000e+00
32642, -0.000000e+00
32643, -0.000000e+00
32644, -0.000000e+00
32645, -0.000000e+00
32646, -0.000000e+00
32647, -0.000000e+00
32648, -0.000000e+00
32649, -0.000000e+00
32650, -0.000000e+00
32651, -0.000000e+00
32652, -0.000000e+00
32653, -0.000000e+00
32654, -0.000000e+00
32655, -0.000000e+00
32656, -0.000000e+00
32657, -0.000000e+00
32658, -0.000000e+00
32659, -0.000000e+00
32660, -0.000000e+00
32661, -0.000000e+00
32662, -0.000000e+00
32663, -0.000000e+00
32664, -0.000000e+00
32665, -0.000000e+00
32666, -0.000000e+00
32667, -0.000000e+00
32668, -0.000000e+00
32669, -0.000000e+00
32670, -0.000000e+00
32671, -0.000000e+00
32672, -0.000000e+00
32673, -0.000000e+00
32674, -0.000000e+00
32675, -0.000000e+00
32676, -0.000000e+00
32677, -0.000000e+00
32678, -0.000000e+00
32679, -0.000000e+00
32680, -0.000000e+00
32681, -0.000000e+00
32682, -0.000000e+00
32683, -0.000000e+00
32684, -0.000000e+00
32685, -0.000000e+00
32686, -0.000000e+00
32687, -0.000000e+00
32688, -0.000000e+00
32689, -0.000000e+00
32690, -0.000000e+00
32691, -0.000000e+00
32692, -0.000000e+00
32693, -0.000000e+00
32694, -0.000000e+00
32695, -0.000000e+00
32696, -0.000000e+00
32697, -0.000000e+00
32698, -0.000000e+00
32699, -0.000000e+00
32700, -0.000000e+00
32701, -0.000000e+00
32702, -0.000000e+00
32703, -0.000000e+00
32704, -0.000000e+00
32705, -0.000000e+00
32706, -0.000000e+00
32707, -0.000000e+00
32708, -0.000000e+00
32709, -0.000000e+00
32710, -0.000000e+00
32711, -0.000000e+00
32712, -0.000000e+00
32713, -0.000000e+00
32714, -0.000000e+00
32715, -0.000000e+00
32716, -0.000000e+00
32717, -0.000000e+00
32718, -0.000000e+00
32719, -0.000000e+00
32720, -0.000000e+00
32721, -0.000000e+00
32722, -0.000000e+00
32723, -0.000000e+00
32724, -0.000000e+00
32725, -0.000000e+00
32726, -0.000000e+00
32727, -0.000000e+00
32728, -0.000000e+00
32729, -0.000000e+00
32730, -0.000000e+00
32731, -0.000000e+00
32732, -0.000000e+00
32733, -0.000000e+00
32734, -0.000000e+00
32735, -0.000000e+00
32736, -0.000000e+00
32737, -0.000000e+00
32738, -0.000000e+00
32739, -0.000000e+00
32740, -0.000000e+00
32741, -0.000000e+00
32742, -0.000000e+00
32743, -0.000000e+00
32744, -0.000000e+00
32745, -0.000000e+00
32746, -0.000000e+00
32747, -0.000000e+00
32748, -0.000000e+00
32749, -0.000000e+00
32750, -0.000000e+00
32751, -0.000000e+00
32752, -0.000000e+00
32753, -0.000000e+00
32754, -0.000000e+00
32755, -0.000000e+00
32756, -0.000000e+00
32757, -0.000000e+00
32758, -0.000000e+00
32759, -0.000000e+00
32760, -0.000000e+00
32761, -0.000000e+00
32762, -0.000000e+00
32763, -0.000000e+00
32764, -0.000000e+00
32765, -0.000000e+00
32766, -0.000000e+00
32767, -0.000000e+00
32768, -0.000000e+00
32769, -0.000000e+00
32770, -0.000000e+00
32771, -0.000000e+00
32772, -0.000000e+00
32773, -0.000000e+00
32774, -0.000000e+00
32775, -0.000000e+00
32776, -0.000000e+00
32777, -0.000000e+00
32778, -0.000000e+00
32779, -0.000000e+00
32780, -0.000000e+00
32781, -0.000000e+00
32782, -0.000000e+00
32783, -0.000000e+00
32784, -0.000000e+00
32785, -0.000000e+00
32786, -0.000000e+00
32787, -0.000000e+00
32788, -0.000000e+00
32789, -0.000000e+00
32790, -0.000000e+00
32791, -0.000000e+00
32792, -0.000000e+00
32793, -0.000000e+00
32794, -0.000000e+00
32795, -0.000000e+00
32796, -0.000000e+00
32797, -0.000000e+00
32798, -0.000000e+00
32799, -0.000000e+00
32800, -0.000000e+00
32801, -0.000000e+00
32802, -0.000000e+00
32803, -0.000000e+00
32804, -0.000000e+00
32805, -0.000000e+00
32806, -0.000000e+00
32807, -0.000000e+00
32808, -0.000000e+00
32809, -0.000000e+00
32810, -0.000000e+00
32811, -0.000000e+00
32812, -0.000000e+00
32813, -0.000000e+00
32814, -0.000000e+00
32815, -0.000000e+00
32816, -0.000000e+00
32817, -0.000000e+00
32818, -0.000000e+00
32819, -0.000000e+00
32820, -0.000000e+00
32821, -0.000000e+00
32822, -0.000000e+00
32823, -0.000000e+00
32824, -0.000000e+00
32825, -0.000000e+00
32826, -0.000000e+00
32827, -0.000000e+00
32828, -0.000000e+00
32829, -0.000000e+00
32830, -0.000000e+00
32831, -0.000000e+00
32832, -0.000000e+00
32833, -0.000000e+00
32834, -0.000000e+00
32835, -0.000000e+00
32836, -0.000000e+00
32837, -0.000000e+00
32838, -0.000000e+00
32839, -0.000000e+00
32840, -0.000000e+00
32841, -0.000000e+00
32842, -0.000000e+00
32843, -0.000000e+00
32844, -0.000000e+00
32845, -0.000000e+00
32846, -0.000000e+00
32847, -0.000000e+00
32848, -0.000000e+00
32849, -0.000000e+00
32850, -0.000000e+00
32851, -0.000000e+00
32852, -0.000000e+00
32853, -0.000000e+00
32854, -0.000000e+00
32855, -0.000000e+00
32856, -0.000000e+00
32857, -0.000000e+00
32858, -0.000000e+00
32859, -0.000000e+00
32860, -0.000000e+00
32861, -0.000000e+00
32862, -0.000000e+00
32863, -0.000000e+00
32864, -0.000000e+00
32865, -0.000000e+00
32866, -0.000000e+00
32867, -0.000000e+00
32868, -0.000000e+00
32869, -0.000000e+00
32870, -0.000000e+00
32871, -0.000000e+00
32872, -0.000000e+00
32873, -0.000000e+00
32874, -0.000000e+00
32875, -0.000000e+00
32876, -0.000000e+00
32877, -0.000000e+00
32878, -0.000000e+00
32879, -0.000000e+00
32880, -0.000000e+00
32881, -0.000000e+00
32882, -0.000000e+00
32883, -0.000000e+00
32884, -0.000000e+00
32885, -0.000000e+00
32886, -0.000000e+00
32887, -0.000000e+00
32888, -0.000000e+00
32889, -0.000000e+00
32890, -0.000000e+00
32891, -0.000000e+00
32892, -0.000000e+00
32893, -0.000000e+00
32894, -0.000000e+00
32895, -0.000000e+00
32896, -0.000000e+00
32897, -0.000000e+00
32898, -0.000000e+00
32899, -0.000000e+00
32900, -0.000000e+00
32901, -0.000000e+00
32902, -0.000000e+00
32903, -0.000000e+00
32904, -0.000000e+00
32905, -0.000000e+00
32906, -0.000000e+00
32907, -0.000000e+00
32908, -0.000000e+00
32909, -0.000000e+00
32910, -0.000000e+00
32911, -0.000000e+00
32912, -0.000000e+00
32913, -0.000000e+00
32914, -0.000000e+00
32915, -0.000000e+00
32916, -0.000000e+00
32917, -0.000000e+00
32918, -0.000000e+00
32919, -0.000000e+00
32920, -0.000000e+00
32921, -0.000000e+00
32922, -0.000000e+00
32923, -0.000000e+00
32924, -0.000000e+00
32925, -0.000000e+00
32926, -0.000000e+00
32927, -0.000000e+00
32928, -0.000000e+00
32929, -0.000000e+00
32930, -0.000000e+00
32931, -0.000000e+00
32932, -0.000000e+00
32933, -0.000000e+00
32934, -0.000000e+00
32935, -0.000000e+00
32936, -0.000000e+00
32937, -0.000000e+00
32938, -0.000000e+00
32939, -0.000000e+00
32940, -0.000000e+00
32941, -0.000000e+00
32942, -0.000000e+00
32943, -0.000000e+00
32944, -0.000000e+00
32945, -0.000000e+00
32946, -0.000000e+00
32947, -0.000000e+00
32948, -0.000000e+00
32949, -0.000000e+00
32950, -0.000000e+00
32951, -0.000000e+00
32952, -0.000000e+00
32953, -0.000000e+00
32954, -0.000000e+00
32955, -0.000000e+00
32956, -0.000000e+00
32957, -0.000000e+00
32958, -0.000000e+00
32959, -0.000000e+00
32960, -0.000000e+00
32961, -0.000000e+00
32962, -0.000000e+00
32963, -0.000000e+00
32964, -0.000000e+00
32965, -0.000000e+00
32966, -0.000000e+00
32967, -0.000000e+00
32968, -0.000000e+00
32969, -0.000000e+00
